crisis_index,crisis_name,crisis_iso3,figure_name,figure_source,figure_value,figure_date,figure_url
13,Kenya,KEN,Burundian Refugees & Asylum seekers in Kenya,UNHCR,16010,2020-05-31,https://reliefweb.int/node/3642845
13,Kenya,KEN,Burundian Refugees & Asylum seekers in Kenya,UNHCR,16158,2020-09-30,https://reliefweb.int/node/3689703
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10193,2015-11-01,http://m.reliefweb.int/report/1258501
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10266,2015-12-31,http://m.reliefweb.int/report/1356421
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10548,2016-01-31,http://m.reliefweb.int/report/1530141
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10701,2016-02-29,http://m.reliefweb.int/report/1530151
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10764,2016-03-31,http://m.reliefweb.int/report/1530166
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10793,2016-04-30,http://m.reliefweb.int/report/1530176
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9790,2016-08-31,http://m.reliefweb.int/report/1704701
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9455,2017-01-31,http://m.reliefweb.int/report/1908598
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9614,2017-02-28,http://m.reliefweb.int/report/1935564
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9692,2017-03-31,http://m.reliefweb.int/report/1983709
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9881,2017-05-31,http://m.reliefweb.int/report/2061994
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9925,2017-10-31,https://m.reliefweb.int/report/2334714
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9962,2017-11-30,https://m.reliefweb.int/report/2380204
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10008,2017-12-31,https://m.reliefweb.int/report/2429409
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10106,2018-01-31,https://m.reliefweb.int/report/2527989
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10132,2018-02-28,https://m.reliefweb.int/report/2553099
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10190,2018-03-31,https://m.reliefweb.int/report/2577639
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10106,2018-07-31,https://m.reliefweb.int/report/2747399
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10176,2019-01-31,https://m.reliefweb.int/report/3001014
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10037,2019-02-28,https://m.reliefweb.int/report/3071463
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10175,2019-03-31,https://m.reliefweb.int/report/3095888
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10238,2019-05-31,https://m.reliefweb.int/report/3198629
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10041,2019-06-30,https://m.reliefweb.int/report/3232603
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10071,2019-07-31,https://m.reliefweb.int/report/3274383
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10030,2019-08-31,https://m.reliefweb.int/report/3301948
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10011,2019-09-30,https://m.reliefweb.int/report/3372548
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10011,2019-11-30,https://m.reliefweb.int/report/3451578
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,9926,2019-12-31,https://m.reliefweb.int/report/3493768
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10007,2020-05-31,https://reliefweb.int/node/3642845
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10031,2020-09-30,https://reliefweb.int/node/3689703
13,Kenya,KEN,Sudanese Refugees & Asylum-Seekers in Kenya,UNHCR,10244,2021-03-31,https://reliefweb.int/node/3733247
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,347980,2015-12-31,http://m.reliefweb.int/report/1351211
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,348085,2016-02-01,http://m.reliefweb.int/report/1405306
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,343043,2016-06-01,http://m.reliefweb.int/report/1583281
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,338043,2016-07-31,http://m.reliefweb.int/report/1652476
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,276945,2016-09-01,http://m.reliefweb.int/report/1714711
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,275467,2016-10-01,http://m.reliefweb.int/report/1748266
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,276269,2016-11-15,http://m.reliefweb.int/report/1796994
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,275529,2016-12-31,http://m.reliefweb.int/report/1858409
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,270100,2017-01-31,http://m.reliefweb.int/report/1898739
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,265034,2017-02-15,http://m.reliefweb.int/report/1919598
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,260923,2017-02-28,http://m.reliefweb.int/report/1937724
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,256192,2017-03-15,http://m.reliefweb.int/report/1955139
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,250546,2017-03-31,http://m.reliefweb.int/report/1978484
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,248719,2017-04-15,http://m.reliefweb.int/report/2000954
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,247798,2017-04-30,http://m.reliefweb.int/report/2018719
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,246551,2017-05-15,http://m.reliefweb.int/report/2040269
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,244459,2017-06-30,http://m.reliefweb.int/report/2120909
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,242384,2017-08-15,http://m.reliefweb.int/report/2186849
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,239993,2017-09-15,https://m.reliefweb.int/report/2236619
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,238617,2017-10-31,https://m.reliefweb.int/report/2334714
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,238786,2017-11-15,https://m.reliefweb.int/report/2380189
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,238506,2018-01-15,https://m.reliefweb.int/report/2436824
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,231103,2018-02-28,https://m.reliefweb.int/report/2527929
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,226543,2018-03-31,https://m.reliefweb.int/report/2577639
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,225557,2018-04-15,https://m.reliefweb.int/report/2577664
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,209606,2018-07-31,https://m.reliefweb.int/report/2747399
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,209979,2019-01-31,https://m.reliefweb.int/report/3000974
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,210556,2019-03-31,https://m.reliefweb.int/report/3095898
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,210472,2019-06-30,https://m.reliefweb.int/report/3232603
13,Kenya,KEN,Dadaab Camps Refugee Population,UNHCR,212936,2019-08-31,https://m.reliefweb.int/report/3301958
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,128540,2014-01-01,http://m.reliefweb.int/report/636864
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,159940,2014-06-22,http://m.reliefweb.int/report/669531
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,169280,2014-07-28,http://m.reliefweb.int/report/679398
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,174737,2014-09-20,http://m.reliefweb.int/report/693591
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,181685,2015-05-30,http://m.reliefweb.int/report/1150806
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,182297,2015-09-20,http://m.reliefweb.int/report/1183376
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,183489,2015-11-30,http://m.reliefweb.int/report/1288476
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,184550,2015-12-31,http://m.reliefweb.int/report/1328781
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,185984,2016-01-31,http://m.reliefweb.int/report/1370176
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,186966,2016-02-16,http://m.reliefweb.int/report/1397556
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,188823,2016-03-31,http://m.reliefweb.int/report/1461771
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,190822,2016-04-30,http://m.reliefweb.int/report/1508766
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,192218,2016-05-31,http://m.reliefweb.int/report/1553821
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,156923,2016-06-30,http://m.reliefweb.int/report/1602306
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,158253,2016-07-31,http://m.reliefweb.int/report/1654971
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,161387,2016-08-31,http://m.reliefweb.int/report/1678711
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,163192,2016-09-30,http://m.reliefweb.int/report/1718496
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,159053,2017-01-31,http://m.reliefweb.int/report/1888459
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,164571,2017-02-28,http://m.reliefweb.int/report/1928904
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,168224,2017-03-31,http://m.reliefweb.int/report/1973514
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,171085,2017-04-30,http://m.reliefweb.int/report/2012814
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,176872,2017-05-31,http://m.reliefweb.int/report/2060169
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,142268,2017-06-25,http://m.reliefweb.int/report/2095059
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,144614,2017-07-31,http://m.reliefweb.int/report/2153279
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,145752,2017-08-31,http://m.reliefweb.int/report/2200194
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,146996,2017-09-30,https://m.reliefweb.int/report/2251194
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147345,2017-10-22,https://m.reliefweb.int/report/2285589
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,146768,2017-11-30,https://m.reliefweb.int/report/2356614
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147371,2017-12-22,https://m.reliefweb.int/report/2390929
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,146975,2017-12-31,https://m.reliefweb.int/report/2415049/
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,148072,2018-01-21,https://m.reliefweb.int/report/2429404
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147670,2018-02-15,https://m.reliefweb.int/report/2474474
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,148163,2018-03-31,https://m.reliefweb.int/report/2583079
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147130,2018-04-30,https://m.reliefweb.int/report/2583384
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147495,2018-05-15,https://m.reliefweb.int/report/2607984
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147168,2018-06-30,https://m.reliefweb.int/report/2688279
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147583,2018-07-31,https://m.reliefweb.int/report/2742854
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,148182,2018-08-31,https://m.reliefweb.int/report/2799049
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,148198,2018-09-30,https://m.reliefweb.int/report/2822164
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,147822,2018-10-31,https://m.reliefweb.int/report/2862098
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,149076,2018-12-31,https://m.reliefweb.int/report/2934989
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,149967,2019-01-31,https://m.reliefweb.int/report/2977853
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,149374,2019-02-28,https://m.reliefweb.int/report/3054288
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,188135,2019-04-30,https://m.reliefweb.int/report/3137963
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,189743,2019-06-30,https://m.reliefweb.int/report/3232603
13,Kenya,KEN,Kakuma Camp Refugee Population,UNHCR,191500,2019-08-31,https://m.reliefweb.int/report/3301948
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,14546,2009-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,11340,2010-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,10627,2011-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,16558,2012-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,17413,2013-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,45627,2014-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,10725,2015-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,26604,2016-12-31,http://m.reliefweb.int/report/1949909
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,23288,2017-12-31,https://m.reliefweb.int/report/2415054
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,9880,2018-12-31,https://m.reliefweb.int/report/2935009
13,Kenya,KEN,Kakuma Camp New Refugee Arrival Registrations (per year),UNHCR,13903,2019-12-31,https://m.reliefweb.int/report/3473518
13,Kenya,KEN,Kenyan Refugees & Asylum-Seekers in Ethiopia,UNHCR,4034,2020-09-30,https://reliefweb.int/node/3678122
13,Kenya,KEN,Kenyan Refugees & Asylum-Seekers in Ethiopia,UNHCR,4034,2020-10-31,https://reliefweb.int/node/3690102
13,Kenya,KEN,Kenyan Refugees & Asylum-Seekers in Ethiopia,UNHCR,4034,2020-11-30,https://reliefweb.int/node/3697159
13,Kenya,KEN,New Displacements by Conflict & Violence (per year),IDMC,0,2015-12-31,https://m.reliefweb.int/report/1520416
13,Kenya,KEN,New Displacements by Conflict & Violence (per year),IDMC,0,2016-12-31,https://m.reliefweb.int/report/2039684
13,Kenya,KEN,New Displacements by Conflict & Violence (per year),IDMC,24000,2017-12-31,https://m.reliefweb.int/report/2603634
13,Kenya,KEN,New Displacements by Conflict & Violence (per year),IDMC,10000,2018-12-31,https://m.reliefweb.int/report/3121423
13,Kenya,KEN,New Displacements by Conflict & Violence (per year),IDMC,1800,2019-12-31,https://reliefweb.int/node/3622549
13,Kenya,KEN,New Displacements by Conflict & Violence (per year),IDMC,3900,2020-12-31,https://reliefweb.int/node/3739697
13,Kenya,KEN,New Displacements by Disasters (per year),IDMC,105000,2015-12-31,https://m.reliefweb.int/report/1520416
13,Kenya,KEN,New Displacements by Disasters (per year),IDMC,40000,2016-12-31,https://m.reliefweb.int/report/2039684
13,Kenya,KEN,New Displacements by Disasters (per year),IDMC,35000,2017-12-31,https://m.reliefweb.int/report/2603634
13,Kenya,KEN,New Displacements by Disasters (per year),IDMC,336000,2018-12-31,https://m.reliefweb.int/report/3121423
13,Kenya,KEN,New Displacements by Disasters (per year),IDMC,74000,2019-12-31,https://reliefweb.int/node/3622549
13,Kenya,KEN,New Displacements by Disasters (per year),IDMC,335000,2020-12-31,https://reliefweb.int/node/3739697
14,Lebanon,LBN,People in Need,Government of Lebanon,3300000,2017-01-16,https://m.reliefweb.int/report/1862254
14,Lebanon,LBN,People in Need,Government of Lebanon,3300000,2018-01-25,https://m.reliefweb.int/report/2434849
14,Lebanon,LBN,People in Need,Government of Lebanon,3200000,2019-01-31,https://m.reliefweb.int/report/2974238
14,Lebanon,LBN,People in Need,Government of Lebanon,3200000,2020-03-17,https://reliefweb.int/node/3620099
14,Lebanon,LBN,People in Need,Government of Lebanon,3200000,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Assistance,Government of Lebanon,2800000,2017-01-16,https://m.reliefweb.int/report/1862254
14,Lebanon,LBN,People Targeted for Assistance,Government of Lebanon,2800000,2018-01-25,https://m.reliefweb.int/report/2434849
14,Lebanon,LBN,People Targeted for Assistance,Government of Lebanon,2800000,2019-01-31,https://m.reliefweb.int/report/2974238
14,Lebanon,LBN,People Targeted for Assistance,Government of Lebanon,2700000,2020-03-17,https://reliefweb.int/node/3620099
14,Lebanon,LBN,People Targeted for Assistance,Government of Lebanon,3000000,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Basic Assistance,Government of Lebanon,1651498,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Education Assistance,Government of Lebanon,528213,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Energy Assistance,Government of Lebanon,678487,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Food Security & Agriculture Assistance,Government of Lebanon,1799475,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Health Assistance,Government of Lebanon,2475381,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Livelihoods Assistance,Government of Lebanon,92036,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Protection Assistance,Government of Lebanon,1883700,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Shelter Assistance,Government of Lebanon,727682,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Social Stability Assistance,Government of Lebanon,2400037,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,People Targeted for Water Assistance,Government of Lebanon,1810843,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,Displaced Syrians in Lebanon,Government of Lebanon,1500000,2017-01-16,https://m.reliefweb.int/report/1862254
14,Lebanon,LBN,Displaced Syrians in Lebanon,Government of Lebanon,1500000,2018-01-25,https://m.reliefweb.int/report/2434849
14,Lebanon,LBN,Displaced Syrians in Lebanon,Government of Lebanon,1500000,2019-01-31,https://m.reliefweb.int/report/2974238
14,Lebanon,LBN,Displaced Syrians in Lebanon,Government of Lebanon,1500000,2020-03-17,https://reliefweb.int/node/3620099
14,Lebanon,LBN,Displaced Syrians in Lebanon,Government of Lebanon,1500000,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,Palestine Refugees from Syria in Lebanon,Government of Lebanon,31500,2017-01-16,https://m.reliefweb.int/report/1862254
14,Lebanon,LBN,Palestine Refugees from Syria in Lebanon,Government of Lebanon,34000,2018-01-25,https://m.reliefweb.int/report/2434849
14,Lebanon,LBN,Palestine Refugees from Syria in Lebanon,Government of Lebanon,28800,2019-01-31,https://m.reliefweb.int/report/2974238
14,Lebanon,LBN,Palestine Refugees from Syria in Lebanon,Government of Lebanon,27700,2020-03-17,https://reliefweb.int/node/3620099
14,Lebanon,LBN,Palestine Refugees from Syria in Lebanon,Government of Lebanon,27700,2021-03-12,https://reliefweb.int/node/3720882
14,Lebanon,LBN,Palestine Refugees in Lebanon,Government of Lebanon,257400,2017-01-16,https://m.reliefweb.int/report/1862254
14,Lebanon,LBN,Palestine Refugees in Lebanon,Government of Lebanon,257460,2018-01-25,https://m.reliefweb.int/report/2434849
14,Lebanon,LBN,Palestine Refugees in Lebanon,Government of Lebanon,180000,2019-01-31,https://m.reliefweb.int/report/2974238
14,Lebanon,LBN,Palestine Refugees in Lebanon,Government of Lebanon,180000,2020-03-17,https://reliefweb.int/node/3620099
14,Lebanon,LBN,Palestine Refugees in Lebanon,Government of Lebanon,180000,2021-03-12,https://reliefweb.int/node/3720882
15,Libya,LBY,People in Need,OCHA,2440000,2016-01-01,http://m.reliefweb.int/report/1275401
15,Libya,LBY,People in Need,OCHA,1330000,2017-01-01,http://m.reliefweb.int/report/1822894
15,Libya,LBY,People in Need,OCHA,1300000,2017-06-21,http://m.reliefweb.int/report/2087129
15,Libya,LBY,People in Need,OCHA,1100000,2018-03-01,https://m.reliefweb.int/report/2490839
15,Libya,LBY,People in Need,OCHA,1100000,2018-06-19,https://m.reliefweb.int/report/2659134
15,Libya,LBY,People in Need,OCHA,823000,2018-11-30,https://m.reliefweb.int/report/2970544
15,Libya,LBY,People in Need,OCHA,823000,2019-07-11,https://m.reliefweb.int/report/3243349
15,Libya,LBY,People in Need,OCHA,880000,2019-12-03,https://m.reliefweb.int/report/3422113
15,Libya,LBY,People in Need,OCHA,900000,2020-02-16,https://m.reliefweb.int/report/3530594
15,Libya,LBY,People in Need,OCHA,1300000,2020-12-01,https://reliefweb.int/node/3692232
15,Libya,LBY,People in Need,OCHA,1300000,2021-02-03,https://reliefweb.int/node/3710138
15,Libya,LBY,People Targeted for Assistance,OCHA,1300000,2016-01-01,http://m.reliefweb.int/report/1275401
15,Libya,LBY,People Targeted for Assistance,OCHA,940000,2017-01-01,http://m.reliefweb.int/report/1822894
15,Libya,LBY,People Targeted for Assistance,OCHA,942000,2017-06-21,http://m.reliefweb.int/report/2087129
15,Libya,LBY,People Targeted for Assistance,OCHA,940000,2018-03-01,https://m.reliefweb.int/report/2490839
15,Libya,LBY,People Targeted for Assistance,OCHA,940000,2018-06-19,https://m.reliefweb.int/report/2659134
15,Libya,LBY,People Targeted for Assistance,OCHA,552000,2018-11-30,https://m.reliefweb.int/report/2970544
15,Libya,LBY,People Targeted for Assistance,OCHA,552000,2019-07-11,https://m.reliefweb.int/report/3243349
15,Libya,LBY,People Targeted for Assistance,OCHA,340000,2019-12-03,https://m.reliefweb.int/report/3422113
15,Libya,LBY,People Targeted for Assistance,OCHA,300000,2020-02-16,https://m.reliefweb.int/report/3530594
15,Libya,LBY,People Targeted for Assistance,OCHA,451000,2020-12-01,https://reliefweb.int/node/3692232
15,Libya,LBY,People Targeted for Assistance,OCHA,451000,2021-02-03,https://reliefweb.int/node/3710138
15,Libya,LBY,Children in Need,UNICEF,1000000,2016-01-26,https://m.reliefweb.int/report/1362141
15,Libya,LBY,Children in Need,UNICEF,439000,2016-12-30,https://m.reliefweb.int/report/1845169
15,Libya,LBY,Children in Need,UNICEF,378000,2018-01-03,https://m.reliefweb.int/report/2438669
15,Libya,LBY,Children in Need,UNICEF,241000,2019-01-09,https://m.reliefweb.int/report/2969699
15,Libya,LBY,Children in Need,UNICEF,265200,2019-12-03,https://m.reliefweb.int/report/3427033
15,Libya,LBY,Children in Need,UNICEF,348000,2020-11-20,https://reliefweb.int/node/3690108
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,37568,2016-05-31,http://m.reliefweb.int/report/1571546
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,37636,2016-06-30,http://m.reliefweb.int/report/1612656
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,37744,2016-07-31,http://m.reliefweb.int/report/1651031
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,37789,2016-08-31,http://m.reliefweb.int/report/1710731
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,38026,2016-10-31,http://m.reliefweb.int/report/1794299
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,38241,2016-11-30,http://m.reliefweb.int/report/1838029
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,38670,2016-12-31,http://m.reliefweb.int/report/1865574
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,40713,2017-04-30,http://m.reliefweb.int/report/2019279
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,41319,2017-05-31,http://m.reliefweb.int/report/2089894
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,41967,2017-06-30,http://m.reliefweb.int/report/2153909
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,42346,2017-07-31,http://m.reliefweb.int/report/2153929
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,42834,2017-08-31,http://m.reliefweb.int/report/2209034
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,43133,2017-09-30,https://m.reliefweb.int/report/2270479
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,43608,2017-10-31,https://m.reliefweb.int/report/2319464
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,44306,2017-11-30,https://m.reliefweb.int/report/2354449
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,45129,2017-12-31,https://m.reliefweb.int/report/2402774
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,46730,2018-01-31,https://m.reliefweb.int/report/2446159
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,48485,2018-02-28,https://m.reliefweb.int/report/2514819
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,51519,2018-03-31,https://m.reliefweb.int/report/2552969
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,52031,2018-04-30,https://m.reliefweb.int/report/2589959
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,52739,2018-05-31,https://m.reliefweb.int/report/2634859
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,53273,2018-06-30,https://m.reliefweb.int/report/2694524
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,54416,2018-07-31,https://m.reliefweb.int/report/2725814
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,55088,2018-08-31,https://m.reliefweb.int/report/2768244
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,55877,2018-09-30,https://m.reliefweb.int/report/2814199
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,56444,2018-10-31,https://m.reliefweb.int/report/2858168
15,Libya,LBY,Registered Refugees & Asylum-Seekers in Libya,UNHCR,57664,2018-11-30,https://m.reliefweb.int/report/2903683
